Session Key,Protocol,Src IP,Src Port,Dst IP,Dst Port,Init Ts,Last Ts,Ts,Duration,Mac Addr,Label,Fwd IAT Min,Fwd IAT Max,Fwd IAT Sum,Fwd IAT Ave,Fwd IAT Std,Bwd IAT Min,Bwd IAT Max,Bwd IAT Sum,Bwd IAT Ave,Bwd IAT Std,Flow IAT Min,Flow IAT Max,Flow IAT Ave,Flow IAT Std,Fwd Flag Ack Num,Bwd Flag Ack Num,F/Bwd Flag Ack Ratio,Fwd Flag Ack Speed,Bwd Flag Ack Speed,Fwd Flag Cwr Num,Bwd Flag Cwr Num,F/Bwd Flag Cwr Ratio,Fwd Flag Cwr Speed,Bwd Flag Cwr Speed,Fwd Flag Ecn Num,Bwd Flag Ecn Num,F/Bwd Flag Ecn Ratio,Fwd Flag Ecn Speed,Bwd Flag Ecn Speed,Fwd Flag Fin Num,Bwd Flag Fin Num,F/Bwd Flag Fin Ratio,Fwd Flag Fin Speed,Bwd Flag Fin Speed,Fwd Flag Ns Num,Bwd Flag Ns Num,F/Bwd Flag Ns Ratio,Fwd Flag Ns Speed,Bwd Flag Ns Speed,Fwd Flag Push Num,Bwd Flag Push Num,F/Bwd Flag Push Ratio,Fwd Flag Push Speed,Bwd Flag Push Speed,Fwd Flag Res Num,Bwd Flag Res Num,F/Bwd Flag Res Ratio,Fwd Flag Res Speed,Bwd Flag Res Speed,Fwd Flag Reset Num,Bwd Flag Reset Num,F/Bwd Flag Reset Ratio,Fwd Flag Reset Speed,Bwd Flag Reset Speed,Fwd Flag Syn Num,Bwd Flag Syn Num,F/Bwd Flag Syn Ratio,Fwd Flag Syn Speed,Bwd Flag Syn Speed,Fwd Flag Urg Num,Bwd Flag Urg Num,F/Bwd Flag Urg Ratio,Fwd Flag Urg Speed,Bwd Flag Urg Speed,Fwd Pkt Len Min,Fwd Pkt Len Max,Fwd Pkt Len Sum,Fwd Pkt Len Ave,Fwd Pkt Len Std,Bwd Pkt Len Min,Bwd Pkt Len Max,Bwd Pkt Len Sum,Bwd Pkt Len Ave,Bwd Pkt Len Std,Flow Pkt Len Min,Flow Pkt Len Max,Flow Pkt Len Ave,Flow Pkt Len Std,Fwd Pkt Num,Bwd Pkt Num,F/Bwd Pkt Ratio,Fwd Pkt Speed,Bwd Pkt Speed,Fwd Byte Num,Bwd Byte Num,F/Bwd Byte Ratio,Fwd Byte Speed,Bwd Byte Speed,Type
UDP ::212:7401:1:101 5555 ::212:740a:a:a0a 6666,UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,49:24.1,49:28.3,1.62214E+15,4180305,"{'00:12:74:02:00:02:02:02', '00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,0.055320978,4.069662094,4.180305004,1.393435001,2.317680649,0.055320978,4.069662094,1.393435001,2.317680649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,77,304,76,0.816496581,75,77,76,0.816496581,0,4,0,0,0.95686798,0,304,0,0,72.72196646,Normal
ICMPv6 fe80::212:740c:c:c0c 0 ff02::1a 0 155 1,ICMPv6,fe80::212:740c:c:c0c,0,ff02::1a,0,49:24.3,49:24.3,1.62214E+15,0,"{'00:12:74:0c:00:0c:0c:0c', '0x0000ffff'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,97,97,0,0,0,0,0,0,97,97,97,0,1,0,0,0,0,97,0,0,0,0,Normal
UDP ::212:7401:1:101 5555 ::212:7407:7:707 6666,UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,49:24.3,49:29.2,1.62214E+15,4855687,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07', '00:12:74:05:00:05:05:05'}",,0,0,0,0,0,0.011942148,4.721276999,4.855687141,1.61856238,2.687597904,0.011942148,4.721276999,1.61856238,2.687597904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,77,304,76,0.816496581,75,77,76,0.816496581,0,4,0,0,0.823776327,0,304,0,0,62.60700082,Normal
UDP ::212:7401:1:101 5555 ::212:7409:9:909 6666,UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,49:24.4,49:24.5,1.62214E+15,103806,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",,0,0,0,0,0,0.031229973,0.072576046,0.103806019,0.051903009,0.029236089,0.031229973,0.072576046,0.051903009,0.029236089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,77,229,76.33333333,0.577350269,76,77,76.33333333,0.577350269,0,3,0,0,28.90006358,0,229,0,0,2206.038187,Normal
UDP ::212:7401:1:101 5555 ::212:7408:8:808 6666,UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,49:24.9,49:29.4,1.62214E+15,4492186,"{'00:12:74:08:00:08:08:08', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,4.492185831,4.492185831,4.492185831,4.492185831,0,4.492185831,4.492185831,4.492185831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,136,68,0,68,68,68,0,0,2,0,0,0.44521754,0,136,0,0,30.27479272,Normal
ICMPv6 fe80::212:7408:8:808 0 ff02::1a 0 155 1,ICMPv6,fe80::212:7408:8:808,0,ff02::1a,0,49:25.9,49:25.9,1.62214E+15,0,"{'00:12:74:08:00:08:08:08', '0x0000ffff'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,97,97,0,0,0,0,0,0,97,97,97,0,1,0,0,0,0,97,0,0,0,0,Normal
ICMPv6 fe80::212:7406:6:606 0 ff02::1a 0 155 1,ICMPv6,fe80::212:7406:6:606,0,ff02::1a,0,49:26.2,49:26.2,1.62214E+15,0,"{'00:12:74:06:00:06:06:06', '0x0000ffff'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,97,97,0,0,0,0,0,0,97,97,97,0,1,0,0,0,0,97,0,0,0,0,Normal
ICMPv6 fe80::212:7402:2:202 0 fe80::212:7405:5:505 0 155 1,ICMPv6,fe80::212:7402:2:202,0,fe80::212:7405:5:505,0,49:26.5,49:26.5,1.62214E+15,0,"{'00:12:74:02:00:02:02:02', '00:12:74:05:00:05:05:05'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,102,102,0,0,0,0,0,0,102,102,102,0,1,0,0,0,0,102,0,0,0,0,Normal
WPAN 0 0 0 0 0x00000002,WPAN,0,0,0,0,49:26.7,49:31.7,1.62214E+15,4998637,set(),,0.003208876,0.112437963,4.998637199,0.024383596,0.01653694,0,0,0,0,0,0.003208876,0.112437963,0.024383596,0.01653694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1030,5,0,0,0,0,0,0,5,5,5,0,206,0,0,41.21123418,0,1030,0,0,206.0561709,0,Normal
UDP ::212:7401:1:101 5 ::212:7403:3:303 8765,UDP,::212:7401:1:101,5,::212:7403:3:303,8765,49:26.8,49:31.8,1.62214E+15,4994351,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,0.009541988,0.311168909,4.99435091,0.049943509,0.054742806,0.009541988,0.311168909,0.049943509,0.054742806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,5757,57,0,57,57,57,0,0,101,0,0,20.22284777,0,5757,0,0,1152.702323,Malicious
UDP ::212:7401:1:101 5555 ::212:740c:c:c0c 6666,UDP,::212:7401:1:101,5555,::212:740c:c:c0c,6666,49:27.0,49:27.0,1.62214E+15,35827,"{'00:12:74:0c:00:0c:0c:0c', '00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,0.015624046,0.020202875,0.035826921,0.017913461,0.003237721,0.015624046,0.020202875,0.017913461,0.003237721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,76,227,75.66666667,0.577350269,75,76,75.66666667,0.577350269,0,3,0,0,83.73573004,0,227,0,0,6336.003573,Normal
UDP ::212:7401:1:101 5555 ::212:740b:b:b0b 6666,UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,49:27.3,49:31.8,1.62214E+15,4507813,"{'00:12:74:0b:00:0b:0b:0b', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,4.507812977,4.507812977,4.507812977,4.507812977,0,4.507812977,4.507812977,4.507812977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,136,68,0,68,68,68,0,0,2,0,0,0.443674128,0,136,0,0,30.16984067,Normal
UDP ::212:7401:1:101 5555 ::212:7404:4:404 6666,UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,49:27.6,49:32.5,1.62214E+15,4960957,"{'00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,4.96095705,4.96095705,4.96095705,4.96095705,0,4.96095705,4.96095705,4.96095705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,136,68,0,68,68,68,0,0,2,0,0,0.403148022,0,136,0,0,27.41406547,Normal
UDP ::212:7401:1:101 5555 ::212:7406:6:606 6666,UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,49:27.6,49:27.6,1.62214E+15,0,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,67,67,0,67,67,67,0,0,1,0,0,0,0,67,0,0,0,Normal
ICMPv6 ::212:7401:1:101 0 ::212:7403:3:303 0 1 4,ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,49:28.0,49:32.8,1.62214E+15,4888023,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",,0.008347034,0.242187023,4.8880229,0.055545715,0.050606312,0,0,0,0,0,0.008347034,0.242187023,0.055545715,0.050606312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,9523,107,0,0,0,0,0,0,107,107,107,0,89,0,0,18.2077703,0,9523,0,0,1948.231422,0,Normal
ICMPv6 fe80::212:7409:9:909 0 ff02::1a 0 155 1,ICMPv6,fe80::212:7409:9:909,0,ff02::1a,0,49:29.9,49:29.9,1.62214E+15,0,"{'00:12:74:09:00:09:09:09', '0x0000ffff'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,97,97,0,0,0,0,0,0,97,97,97,0,1,0,0,0,0,97,0,0,0,0,Normal
UDP ::212:7401:1:101 5555 ::212:7402:2:202 6666,UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,49:30.0,49:34.7,1.62214E+15,4789063,"{'00:12:74:02:00:02:02:02', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,4.789062977,4.789062977,4.789062977,4.789062977,0,4.789062977,4.789062977,4.789062977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,136,68,0,68,68,68,0,0,2,0,0,0.417618227,0,136,0,0,28.39803945,Normal
UDP ::212:7401:1:101 5555 ::212:7409:9:909 6666,UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,49:30.6,49:35.5,1.62214E+15,4863445,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",,0,0,0,0,0,0.011512995,4.840054035,4.863445044,1.621148348,2.787654104,0.011512995,4.840054035,1.621148348,2.787654104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,77,304,76,0.816496581,75,77,76,0.816496581,0,4,0,0,0.822462267,0,304,0,0,62.50713229,Normal
UDP ::212:7401:1:101 5555 ::212:7405:5:505 6666,UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,49:30.7,49:30.7,1.62214E+15,0,"{'00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,68,0,68,68,68,0,0,1,0,0,0,0,68,0,0,0,Normal
ICMPv6 fe80::212:7404:4:404 0 ff02::1a 0 155 1,ICMPv6,fe80::212:7404:4:404,0,ff02::1a,0,49:31.5,49:31.5,1.62214E+15,0,"{'00:12:74:04:00:04:04:04', '0x0000ffff'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,97,97,0,0,0,0,0,0,97,97,97,0,1,0,0,0,0,97,0,0,0,0,Normal
WPAN 0 0 0 0 0x00000002,WPAN,0,0,0,0,49:31.7,49:36.7,1.62214E+15,4984305,set(),,0.005604982,0.156155825,4.984305143,0.023291146,0.017994345,0,0,0,0,0,0.005604982,0.156155825,0.023291146,0.017994345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1075,5,0,0,0,0,0,0,5,5,5,0,215,0,0,43.13540203,0,1075,0,0,215.6770101,0,Normal
UDP ::212:7401:1:101 5 ::212:7403:3:303 8765,UDP,::212:7401:1:101,5,::212:7403:3:303,8765,49:31.8,49:36.8,1.62214E+15,4991217,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,0.009526968,0.302623987,4.991217136,0.046646889,0.053106376,0.009526968,0.302623987,0.046646889,0.053106376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,6156,57,0,57,57,57,0,0,108,0,0,21.63800933,0,6156,0,0,1233.366532,Malicious
ICMPv6 fe80::212:740c:c:c0c 0 ff02::1a 0 155 1,ICMPv6,fe80::212:740c:c:c0c,0,ff02::1a,0,49:32.3,49:32.3,1.62214E+15,0,"{'00:12:74:0c:00:0c:0c:0c', '0x0000ffff'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,97,97,0,0,0,0,0,0,97,97,97,0,1,0,0,0,0,97,0,0,0,0,Normal
UDP ::212:7401:1:101 5555 ::212:740c:c:c0c 6666,UDP,::212:7401:1:101,5555,::212:740c:c:c0c,6666,49:32.4,49:32.4,1.62214E+15,76059,"{'00:12:74:0c:00:0c:0c:0c', '00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,0.076059103,0.076059103,0.076059103,0.076059103,0,0.076059103,0.076059103,0.076059103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,77,153,76.5,0.707106781,76,77,76.5,0.707106781,0,2,0,0,26.29537596,0,153,0,0,2011.596261,Normal
ICMPv6 ::212:7401:1:101 0 ::212:7403:3:303 0 1 4,ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,49:33.0,49:38.0,1.62214E+15,4976562,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",,0.00834012,0.211833954,4.976562023,0.046079278,0.039890094,0,0,0,0,0,0.00834012,0.211833954,0.046079278,0.039890094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,11663,107,0,0,0,0,0,0,107,107,107,0,109,0,0,21.90267096,0,11663,0,0,2343.585793,0,Normal
UDP ::212:7401:1:101 5555 ::212:7406:6:606 6666,UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,49:33.5,49:33.5,1.62214E+15,0,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,68,0,68,68,68,0,0,1,0,0,0,0,68,0,0,0,Normal
UDP ::212:7401:1:101 5555 ::212:740a:a:a0a 6666,UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,49:34.0,49:38.3,1.62214E+15,4250634,"{'00:12:74:02:00:02:02:02', '00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,0.024069071,4.202487946,4.250633955,1.416877985,2.412408991,0.024069071,4.202487946,1.416877985,2.412408991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,77,304,76,0.816496581,75,77,76,0.816496581,0,4,0,0,0.94103609,0,304,0,0,71.51874285,Normal
UDP ::212:7401:1:101 5555 ::212:7408:8:808 6666,UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,49:34.2,49:38.5,1.62214E+15,4259974,"{'00:12:74:08:00:08:08:08', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,0.049022198,4.210951805,4.259974003,2.129987001,2.942928648,0.049022198,4.210951805,2.129987001,2.942928648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,204,68,0,68,68,68,0,0,3,0,0,0.70422965,0,204,0,0,47.88761622,Normal
UDP ::212:7401:1:101 5555 ::212:7407:7:707 6666,UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,49:35.1,49:39.3,1.62214E+15,4231845,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07', '00:12:74:05:00:05:05:05'}",,0,0,0,0,0,0.044329166,4.135360003,4.23184514,1.410615047,2.359701596,0.044329166,4.135360003,1.410615047,2.359701596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,77,304,76,0.816496581,75,77,76,0.816496581,0,4,0,0,0.945214203,0,304,0,0,71.83627945,Normal
ICMPv6 fe80::212:740a:a:a0a 0 ff02::1a 0 155 1,ICMPv6,fe80::212:740a:a:a0a,0,ff02::1a,0,49:35.3,49:35.3,1.62214E+15,0,"{'00:12:74:0a:00:0a:0a:0a', '0x0000ffff'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,97,97,0,0,0,0,0,0,97,97,97,0,1,0,0,0,0,97,0,0,0,0,Normal
UDP ::212:7401:1:101 5555 ::212:7405:5:505 6666,UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,49:36.5,49:36.5,1.62214E+15,0,"{'00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,68,0,68,68,68,0,0,1,0,0,0,0,68,0,0,0,Normal
WPAN 0 0 0 0 0x00000002,WPAN,0,0,0,0,49:36.7,49:41.7,1.62214E+15,4982359,set(),,0.005080938,0.119439125,4.982358932,0.022647086,0.01677624,0,0,0,0,0,0.005080938,0.119439125,0.022647086,0.01677624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1105,5,0,0,0,0,0,0,5,5,5,0,221,0,0,44.3564986,0,1105,0,0,221.782493,0,Normal
UDP ::212:7401:1:101 5 ::212:7403:3:303 8765,UDP,::212:7401:1:101,5,::212:7403:3:303,8765,49:36.8,49:41.7,1.62214E+15,4910879,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,0.009527922,0.255764961,4.910878897,0.048622563,0.041633538,0.009527922,0.255764961,0.048622563,0.041633538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,5814,57,0,57,57,57,0,0,102,0,0,20.77021242,0,5814,0,0,1183.902108,Malicious
UDP ::212:7401:1:101 5555 ::212:740b:b:b0b 6666,UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,49:37.2,49:41.6,1.62214E+15,4375000,"{'00:12:74:0b:00:0b:0b:0b', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,4.375,4.375,4.375,4.375,0,4.375,4.375,4.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,136,68,0,68,68,68,0,0,2,0,0,0.457142857,0,136,0,0,31.08571429,Normal
UDP ::212:7401:1:101 5555 ::212:7404:4:404 6666,UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,49:37.7,49:37.7,1.62214E+15,0,"{'00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,68,0,68,68,68,0,0,1,0,0,0,0,68,0,0,0,Normal
ICMPv6 ::212:7401:1:101 0 ::212:7403:3:303 0 1 4,ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,49:38.0,49:43.0,1.62214E+15,4993919,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",,0.008354902,0.25,4.993918896,0.052567567,0.042410349,0,0,0,0,0,0.008354902,0.25,0.052567567,0.042410349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,10272,107,0,0,0,0,0,0,107,107,107,0,96,0,0,19.22337947,0,10272,0,0,2056.901604,0,Normal
UDP ::212:7401:1:101 5555 ::212:740c:c:c0c 6666,UDP,::212:7401:1:101,5555,::212:740c:c:c0c,6666,49:38.1,49:38.4,1.62214E+15,320293,"{'00:12:74:0c:00:0c:0c:0c', '00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,0.035825014,0.284467936,0.32029295,0.160146475,0.175817096,0.035825014,0.284467936,0.160146475,0.175817096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,77,229,76.33333333,0.577350269,76,77,76.33333333,0.577350269,0,3,0,0,9.366423868,0,229,0,0,714.9703553,Normal
ICMPv6 fe80::212:7405:5:505 0 ff02::1a 0 155 1,ICMPv6,fe80::212:7405:5:505,0,ff02::1a,0,49:38.4,49:38.4,1.62214E+15,0,"{'0x0000ffff', '00:12:74:05:00:05:05:05'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,97,97,0,0,0,0,0,0,97,97,97,0,1,0,0,0,0,97,0,0,0,0,Normal
