Session Key,Protocol,Src IP,Src Port,Dst IP,Dst Port,Init Ts,Last Ts,Ts,Duration,Mac Addr,Label,Fwd IAT Min,Fwd IAT Max,Fwd IAT Sum,Fwd IAT Ave,Fwd IAT Std,Bwd IAT Min,Bwd IAT Max,Bwd IAT Sum,Bwd IAT Ave,Bwd IAT Std,Flow IAT Min,Flow IAT Max,Flow IAT Ave,Flow IAT Std,Fwd Flag Ack Num,Bwd Flag Ack Num,F/Bwd Flag Ack Ratio,Fwd Flag Ack Speed,Bwd Flag Ack Speed,Fwd Flag Cwr Num,Bwd Flag Cwr Num,F/Bwd Flag Cwr Ratio,Fwd Flag Cwr Speed,Bwd Flag Cwr Speed,Fwd Flag Ecn Num,Bwd Flag Ecn Num,F/Bwd Flag Ecn Ratio,Fwd Flag Ecn Speed,Bwd Flag Ecn Speed,Fwd Flag Fin Num,Bwd Flag Fin Num,F/Bwd Flag Fin Ratio,Fwd Flag Fin Speed,Bwd Flag Fin Speed,Fwd Flag Ns Num,Bwd Flag Ns Num,F/Bwd Flag Ns Ratio,Fwd Flag Ns Speed,Bwd Flag Ns Speed,Fwd Flag Push Num,Bwd Flag Push Num,F/Bwd Flag Push Ratio,Fwd Flag Push Speed,Bwd Flag Push Speed,Fwd Flag Res Num,Bwd Flag Res Num,F/Bwd Flag Res Ratio,Fwd Flag Res Speed,Bwd Flag Res Speed,Fwd Flag Reset Num,Bwd Flag Reset Num,F/Bwd Flag Reset Ratio,Fwd Flag Reset Speed,Bwd Flag Reset Speed,Fwd Flag Syn Num,Bwd Flag Syn Num,F/Bwd Flag Syn Ratio,Fwd Flag Syn Speed,Bwd Flag Syn Speed,Fwd Flag Urg Num,Bwd Flag Urg Num,F/Bwd Flag Urg Ratio,Fwd Flag Urg Speed,Bwd Flag Urg Speed,Fwd Pkt Len Min,Fwd Pkt Len Max,Fwd Pkt Len Sum,Fwd Pkt Len Ave,Fwd Pkt Len Std,Bwd Pkt Len Min,Bwd Pkt Len Max,Bwd Pkt Len Sum,Bwd Pkt Len Ave,Bwd Pkt Len Std,Flow Pkt Len Min,Flow Pkt Len Max,Flow Pkt Len Ave,Flow Pkt Len Std,Fwd Pkt Num,Bwd Pkt Num,F/Bwd Pkt Ratio,Fwd Pkt Speed,Bwd Pkt Speed,Fwd Byte Num,Bwd Byte Num,F/Bwd Byte Ratio,Fwd Byte Speed,Bwd Byte Speed
ICMPv6 ::201:1:1:1 0 ::203:3:3:3 0 128 0,ICMPv6,::201:1:1:1,0,::203:3:3:3,0,48:17.4,48:22.3,1.6222E+15,4983000,"{'00:03:00:03:00:03:00:03', '00:01:00:01:00:01:00:01'}",Malicious,0,0,0,0,0,0.007335901,0.25,4.98300004,0.040185484,0.032487074,0.007335901,0.25,0.040185484,0.032487074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,9000,72,0,72,72,72,0,0,125,0,0,25.08528999,0,9000,0,0,1806.140879
UDP ::201:1:1:1 5555 ::204:4:4:4 6666,UDP,::201:1:1:1,5555,::204:4:4:4,6666,48:18.0,48:18.0,1.6222E+15,0,"{'00:04:00:04:00:04:00:04', '00:01:00:01:00:01:00:01'}",Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,67,67,0,67,67,67,0,0,1,0,0,0,0,67,0,0,0
UDP ::201:1:1:1 5555 ::20c:c:c:c 6666,UDP,::201:1:1:1,5555,::20c:c:c:c,6666,48:18.5,48:22.5,1.6222E+15,3950000,"{'00:0c:00:0c:00:0c:00:0c', '00:01:00:01:00:01:00:01'}",Normal,0,0,0,0,0,3.950000048,3.950000048,3.950000048,3.950000048,0,3.950000048,3.950000048,3.950000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,136,68,0,68,68,68,0,0,2,0,0,0.506329114,0,136,0,0,34.43037975
UDP ::201:1:1:1 5555 ::207:7:7:7 6666,UDP,::201:1:1:1,5555,::207:7:7:7,6666,48:18.6,48:18.6,1.6222E+15,0,"{'00:07:00:07:00:07:00:07', '00:01:00:01:00:01:00:01'}",Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,68,0,68,68,68,0,0,1,0,0,0,0,68,0,0,0
UDP ::201:1:1:1 5555 ::209:9:9:9 6666,UDP,::201:1:1:1,5555,::209:9:9:9,6666,48:18.8,48:18.8,1.6222E+15,0,"{'00:09:00:09:00:09:00:09', '00:01:00:01:00:01:00:01'}",Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,68,0,68,68,68,0,0,1,0,0,0,0,68,0,0,0
UDP ::201:1:1:1 5555 ::20b:b:b:b 6666,UDP,::201:1:1:1,5555,::20b:b:b:b,6666,48:19.8,48:19.9,1.6222E+15,66328,"{'00:0b:00:0b:00:0b:00:0b', '00:01:00:01:00:01:00:01'}",Normal,0,0,0,0,0,0.007000208,0.059327841,0.066328049,0.033164024,0.037001224,0.007000208,0.059327841,0.033164024,0.037001224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,204,68,0,68,68,68,0,0,3,0,0,45.22976722,0,204,0,0,3075.624171
UDP ::201:1:1:1 5555 ::20a:a:a:a 6666,UDP,::201:1:1:1,5555,::20a:a:a:a,6666,48:20.3,48:20.3,1.6222E+15,0,"{'00:0a:00:0a:00:0a:00:0a', '00:01:00:01:00:01:00:01'}",Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,68,0,68,68,68,0,0,1,0,0,0,0,68,0,0,0
WPAN 0 0 0 0 0x00000002,WPAN,0,0,0,0,48:20.8,48:25.8,1.6222E+15,4982000,set(),Normal,0.00320816,0.048336029,4.981999874,0.017985559,0.010243432,0,0,0,0,0,0.00320816,0.048336029,0.017985559,0.010243432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1390,5,0,0,0,0,0,0,5,5,5,0,278,0,0,55.80088318,0,1390,0,0,279.0044159,0
ICMPv6 ::201:1:1:1 0 ::203:3:3:3 0 129 0,ICMPv6,::201:1:1:1,0,::203:3:3:3,0,48:21.4,48:26.4,1.6222E+15,4996344,"{'00:03:00:03:00:03:00:03', '00:01:00:01:00:01:00:01'}",Malicious,0.00433588,0.264000177,4.996343851,0.032443791,0.028727084,0,0,0,0,0,0.00433588,0.264000177,0.032443791,0.028727084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,11160,72,0,0,0,0,0,0,72,72,72,0,155,0,0,31.02268379,0,11160,0,0,2233.633233,0
ICMPv6 ::201:1:1:1 0 ::203:3:3:3 0 128 0,ICMPv6,::201:1:1:1,0,::203:3:3:3,0,48:22.4,48:27.2,1.6222E+15,4851672,"{'00:03:00:03:00:03:00:03', '00:01:00:01:00:01:00:01'}",Malicious,0,0,0,0,0,0.007335901,0.186000109,4.851671934,0.041115864,0.031597003,0.007335901,0.186000109,0.041115864,0.031597003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,8568,72,0,72,72,72,0,0,119,0,0,24.52762676,0,8568,0,0,1765.989127
UDP ::201:1:1:1 5555 ::208:8:8:8 6666,UDP,::201:1:1:1,5555,::208:8:8:8,6666,48:22.8,48:22.9,1.6222E+15,133000,"{'00:08:00:08:00:08:00:08', '00:09:00:09:00:09:00:09', '00:01:00:01:00:01:00:01'}",Normal,0,0,0,0,0,0.009664059,0.101999998,0.132999897,0.044333299,0.05028065,0.009664059,0.101999998,0.044333299,0.05028065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,76,303,75.75,0.5,75,76,75.75,0.5,0,4,0,0,30.07518797,0,303,0,0,2278.195489
UDP ::201:1:1:1 5555 ::204:4:4:4 6666,UDP,::201:1:1:1,5555,::204:4:4:4,6666,48:23.3,48:28.1,1.6222E+15,4798576,"{'00:04:00:04:00:04:00:04', '00:01:00:01:00:01:00:01'}",Normal,0,0,0,0,0,4.798576117,4.798576117,4.798576117,4.798576117,0,4.798576117,4.798576117,4.798576117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,136,68,0,68,68,68,0,0,2,0,0,0.416790314,0,136,0,0,28.34174138
UDP ::201:1:1:1 5555 ::207:7:7:7 6666,UDP,::201:1:1:1,5555,::207:7:7:7,6666,48:23.6,48:27.9,1.6222E+15,4319000,"{'00:07:00:07:00:07:00:07', '00:01:00:01:00:01:00:01'}",Normal,0,0,0,0,0,0.013328075,4.30567193,4.319000006,2.159500003,3.035145447,0.013328075,4.30567193,2.159500003,3.035145447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,201,67,0,67,67,67,0,0,3,0,0,0.694605233,0,201,0,0,46.53855059
UDP ::201:1:1:1 5555 ::202:2:2:2 6666,UDP,::201:1:1:1,5555,::202:2:2:2,6666,48:24.0,48:24.0,1.6222E+15,0,"{'00:02:00:02:00:02:00:02', '00:01:00:01:00:01:00:01'}",Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,68,0,68,68,68,0,0,1,0,0,0,0,68,0,0,0
UDP ::201:1:1:1 5555 ::209:9:9:9 6666,UDP,::201:1:1:1,5555,::209:9:9:9,6666,48:24.7,48:24.7,1.6222E+15,0,"{'00:09:00:09:00:09:00:09', '00:01:00:01:00:01:00:01'}",Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,67,67,0,67,67,67,0,0,1,0,0,0,0,67,0,0,0
UDP ::201:1:1:1 5555 ::205:5:5:5 6666,UDP,::201:1:1:1,5555,::205:5:5:5,6666,48:25.0,48:25.0,1.6222E+15,0,"{'00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01'}",Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,68,0,68,68,68,0,0,1,0,0,0,0,68,0,0,0
ICMPv6 fe80::202:2:2:2 0 fe80::20a:a:a:a 0 155 1,ICMPv6,fe80::202:2:2:2,0,fe80::20a:a:a:a,0,48:25.4,48:25.4,1.6222E+15,0,"{'00:0a:00:0a:00:0a:00:0a', '00:02:00:02:00:02:00:02'}",Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,102,102,0,0,0,0,0,0,102,102,102,0,1,0,0,0,0,102,0,0,0,0
UDP ::201:1:1:1 5555 ::20b:b:b:b 6666,UDP,::201:1:1:1,5555,::20b:b:b:b,6666,48:25.5,48:25.5,1.6222E+15,0,"{'00:0b:00:0b:00:0b:00:0b', '00:01:00:01:00:01:00:01'}",Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,67,67,0,67,67,67,0,0,1,0,0,0,0,67,0,0,0
UDP ::201:1:1:1 5555 ::20a:a:a:a 6666,UDP,::201:1:1:1,5555,::20a:a:a:a,6666,48:25.7,48:29.8,1.6222E+15,4038000,"{'00:0a:00:0a:00:0a:00:0a', '00:01:00:01:00:01:00:01'}",Normal,0,0,0,0,0,4.038000107,4.038000107,4.038000107,4.038000107,0,4.038000107,4.038000107,4.038000107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,68,135,67.5,0.707106781,67,68,67.5,0.707106781,0,2,0,0,0.4952947,0,135,0,0,33.43239227
WPAN 0 0 0 0 0x00000002,WPAN,0,0,0,0,48:25.8,48:30.8,1.6222E+15,4977000,set(),Normal,0.003175974,0.048336029,4.976999998,0.017162069,0.009688709,0,0,0,0,0,0.003175974,0.048336029,0.017162069,0.009688709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1455,5,0,0,0,0,0,0,5,5,5,0,291,0,0,58.4689572,0,1455,0,0,292.344786,0
UDP ::201:1:1:1 5555 ::206:6:6:6 6666,UDP,::201:1:1:1,5555,::206:6:6:6,6666,48:25.8,48:30.5,1.6222E+15,4720000,"{'00:06:00:06:00:06:00:06', '00:01:00:01:00:01:00:01'}",Normal,0,0,0,0,0,4.720000029,4.720000029,4.720000029,4.720000029,0,4.720000029,4.720000029,4.720000029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,136,68,0,68,68,68,0,0,2,0,0,0.423728814,0,136,0,0,28.81355932
ICMPv6 ::201:1:1:1 0 ::203:3:3:3 0 129 0,ICMPv6,::201:1:1:1,0,::203:3:3:3,0,48:26.4,48:31.3,1.6222E+15,4896000,"{'00:03:00:03:00:03:00:03', '00:01:00:01:00:01:00:01'}",Malicious,0.004336119,0.23300004,4.895999908,0.03242384,0.029780258,0,0,0,0,0,0.004336119,0.23300004,0.03242384,0.029780258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,10944,72,0,0,0,0,0,0,72,72,72,0,152,0,0,31.04575163,0,10944,0,0,2235.294118,0
ICMPv6 ::201:1:1:1 0 ::203:3:3:3 0 128 0,ICMPv6,::201:1:1:1,0,::203:3:3:3,0,48:27.6,48:32.6,1.6222E+15,4981184,"{'00:03:00:03:00:03:00:03', '00:01:00:01:00:01:00:01'}",Malicious,0,0,0,0,0,0.007335901,0.282663822,4.981184006,0.040829377,0.042231592,0.007335901,0.282663822,0.040829377,0.042231592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,8856,72,0,72,72,72,0,0,123,0,0,24.69292441,0,8856,0,0,1777.890558
UDP ::201:1:1:1 5555 ::20c:c:c:c 6666,UDP,::201:1:1:1,5555,::20c:c:c:c,6666,48:27.8,48:32.7,1.6222E+15,4848000,"{'00:0c:00:0c:00:0c:00:0c', '00:01:00:01:00:01:00:01'}",Normal,0,0,0,0,0,4.84800005,4.84800005,4.84800005,4.84800005,0,4.84800005,4.84800005,4.84800005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,68,135,67.5,0.707106781,67,68,67.5,0.707106781,0,2,0,0,0.412541254,0,135,0,0,27.84653465
UDP ::201:1:1:1 5555 ::208:8:8:8 6666,UDP,::201:1:1:1,5555,::208:8:8:8,6666,48:28.4,48:28.4,1.6222E+15,17800,"{'00:08:00:08:00:08:00:08', '00:09:00:09:00:09:00:09', '00:01:00:01:00:01:00:01'}",Normal,0,0,0,0,0,0.003463984,0.014336109,0.017800093,0.008900046,0.007687754,0.003463984,0.014336109,0.008900046,0.007687754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,76,227,75.66666667,0.577350269,75,76,75.66666667,0.577350269,0,3,0,0,168.5393258,0,227,0,0,12752.80899
UDP ::201:1:1:1 5555 ::202:2:2:2 6666,UDP,::201:1:1:1,5555,::202:2:2:2,6666,48:30.0,48:30.0,1.6222E+15,0,"{'00:02:00:02:00:02:00:02', '00:01:00:01:00:01:00:01'}",Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,68,0,68,68,68,0,0,1,0,0,0,0,68,0,0,0
UDP ::201:1:1:1 5555 ::209:9:9:9 6666,UDP,::201:1:1:1,5555,::209:9:9:9,6666,48:30.4,48:30.4,1.6222E+15,0,"{'00:09:00:09:00:09:00:09', '00:01:00:01:00:01:00:01'}",Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,68,0,68,68,68,0,0,1,0,0,0,0,68,0,0,0
UDP ::201:1:1:1 5555 ::205:5:5:5 6666,UDP,::201:1:1:1,5555,::205:5:5:5,6666,48:30.4,48:30.4,1.6222E+15,0,"{'00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01'}",Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,67,67,0,67,67,67,0,0,1,0,0,0,0,67,0,0,0
UDP ::201:1:1:1 5555 ::20b:b:b:b 6666,UDP,::201:1:1:1,5555,::20b:b:b:b,6666,48:30.6,48:30.6,1.6222E+15,0,"{'00:0b:00:0b:00:0b:00:0b', '00:01:00:01:00:01:00:01'}",Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,68,0,68,68,68,0,0,1,0,0,0,0,68,0,0,0
WPAN 0 0 0 0 0x00000002,WPAN,0,0,0,0,48:30.8,48:35.8,1.6222E+15,4981000,set(),Normal,0.003176212,0.068655968,4.980999947,0.018047101,0.010888997,0,0,0,0,0,0.003176212,0.068655968,0.018047101,0.010888997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1385,5,0,0,0,0,0,0,5,5,5,0,277,0,0,55.61132303,0,1385,0,0,278.0566151,0
ICMPv6 ::201:1:1:1 0 ::203:3:3:3 0 129 0,ICMPv6,::201:1:1:1,0,::203:3:3:3,0,48:31.4,48:36.4,1.6222E+15,4976672,"{'00:03:00:03:00:03:00:03', '00:01:00:01:00:01:00:01'}",Malicious,0.004336119,0.179000139,4.976672173,0.031497925,0.024616537,0,0,0,0,0,0.004336119,0.179000139,0.031497925,0.024616537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,11448,72,0,0,0,0,0,0,72,72,72,0,159,0,0,31.94906154,0,11448,0,0,2300.332431,0
UDP ::201:1:1:1 5555 ::204:4:4:4 6666,UDP,::201:1:1:1,5555,::204:4:4:4,6666,48:32.5,48:32.5,1.6222E+15,33336,"{'00:04:00:04:00:04:00:04', '00:01:00:01:00:01:00:01'}",Normal,0,0,0,0,0,0.033335924,0.033335924,0.033335924,0.033335924,0,0.033335924,0.033335924,0.033335924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,134,67,0,67,67,67,0,0,2,0,0,59.99520038,0,134,0,0,4019.678426
ICMPv6 ::201:1:1:1 0 ::203:3:3:3 0 128 0,ICMPv6,::201:1:1:1,0,::203:3:3:3,0,48:32.6,48:37.6,1.6222E+15,4973000,"{'00:03:00:03:00:03:00:03', '00:01:00:01:00:01:00:01'}",Malicious,0,0,0,0,0,0.007335901,0.355000019,4.972999811,0.041441665,0.043875184,0.007335901,0.355000019,0.041441665,0.043875184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,8712,72,0,72,72,72,0,0,121,0,0,24.3313895,0,8712,0,0,1751.860044
UDP ::201:1:1:1 5555 ::207:7:7:7 6666,UDP,::201:1:1:1,5555,::207:7:7:7,6666,48:32.8,48:37.4,1.6222E+15,4521000,"{'00:07:00:07:00:07:00:07', '00:01:00:01:00:01:00:01'}",Normal,0,0,0,0,0,4.521000147,4.521000147,4.521000147,4.521000147,0,4.521000147,4.521000147,4.521000147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,136,68,0,68,68,68,0,0,2,0,0,0.442380004,0,136,0,0,30.0818403
ICMPv6 fe80::207:7:7:7 0 fe80::20a:a:a:a 0 155 1,ICMPv6,fe80::207:7:7:7,0,fe80::20a:a:a:a,0,48:33.1,48:33.1,1.6222E+15,0,"{'00:0a:00:0a:00:0a:00:0a', '00:07:00:07:00:07:00:07'}",Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,102,102,0,0,0,0,0,0,102,102,102,0,1,0,0,0,0,102,0,0,0,0
UDP ::201:1:1:1 5555 ::208:8:8:8 6666,UDP,::201:1:1:1,5555,::208:8:8:8,6666,48:33.9,48:38.4,1.6222E+15,4499000,"{'00:08:00:08:00:08:00:08', '00:09:00:09:00:09:00:09', '00:01:00:01:00:01:00:01'}",Normal,0,0,0,0,0,0.007999897,4.406000137,4.498999834,1.499666611,2.5172531,0.007999897,4.406000137,1.499666611,2.5172531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,77,304,76,0.816496581,75,77,76,0.816496581,0,4,0,0,0.889086464,0,304,0,0,67.57057124
UDP ::201:1:1:1 5555 ::20a:a:a:a 6666,UDP,::201:1:1:1,5555,::20a:a:a:a,6666,48:34.8,48:34.8,1.6222E+15,0,"{'00:0a:00:0a:00:0a:00:0a', '00:01:00:01:00:01:00:01'}",Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,67,67,0,67,67,67,0,0,1,0,0,0,0,67,0,0,0
UDP ::201:1:1:1 5555 ::202:2:2:2 6666,UDP,::201:1:1:1,5555,::202:2:2:2,6666,48:35.1,48:35.1,1.6222E+15,0,"{'00:02:00:02:00:02:00:02', '00:01:00:01:00:01:00:01'}",Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,68,0,68,68,68,0,0,1,0,0,0,0,68,0,0,0
UDP ::201:1:1:1 5555 ::206:6:6:6 6666,UDP,::201:1:1:1,5555,::206:6:6:6,6666,48:35.4,48:35.4,1.6222E+15,0,"{'00:06:00:06:00:06:00:06', '00:01:00:01:00:01:00:01'}",Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,68,0,68,68,68,0,0,1,0,0,0,0,68,0,0,0
