icmpv6,udp,wpan,src_mac,src_ip,src_port,dst_mac,dst_ip,dst_port,init_ts,last_ts,ts,duration,label
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,2762800.0,2767600.0,1622120000000000.0,4793003,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,2763600.0,2768200.0,1622120000000000.0,4617187,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,2764600.0,2769400.0,1622120000000000.0,4828125,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,2765800.0,2770800.0,1622120000000000.0,4989618,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,2766800.0,2771700.0,1622120000000000.0,4890609,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,2767100.0,2771100.0,1622120000000000.0,4068576,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,2767200.0,2771600.0,1622120000000000.0,4421876,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,2768000.0,2772400.0,1622120000000000.0,4414604,0
0,0,1,0,0,0,0,0,0,2768000.0,2772500.0,1622120000000000.0,4532850,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,2768300.0,2768300.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,2770900.0,2775100.0,1622120000000000.0,4210934,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,2771100.0,2771100.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,2772400.0,2772500.0,1622120000000000.0,44836,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,2773100.0,2777800.0,1622120000000000.0,4679671,0
0,0,1,0,0,0,0,0,0,2773100.0,2778000.0,1622120000000000.0,4916878,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,2773400.0,2778000.0,1622120000000000.0,4656249,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,2774800.0,2774800.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,2775900.0,2780800.0,1622120000000000.0,4873266,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,2776500.0,2776500.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,2776800.0,2776800.0,1622120000000000.0,0,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,2776900.0,2781600.0,1622120000000000.0,4703125,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,2777300.0,2781400.0,1622120000000000.0,4071022,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,2777800.0,2777900.0,1622120000000000.0,52651,0
1,0,0,5194127289878536,fe80::212:7408:8:808,0,5194135879944714,fe80::212:740a:a:a0a,0,2778500.0,2778500.0,1622120000000000.0,0,0
0,0,1,0,0,0,0,0,0,2778500.0,2783300.0,1622120000000000.0,4843588,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,2779000.0,2779100.0,1622120000000000.0,44287,0
1,0,0,5194140174977803,fe80::212:7406:6:606,0,5194118699812358,fe80::212:740b:b:b0b,0,2780000.0,2780000.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,2780300.0,2780300.0,1622120000000000.0,0,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,2781700.0,2786000.0,1622120000000000.0,4223544,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,2782100.0,2782100.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,2782800.0,2787000.0,1622120000000000.0,4174899,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,2783300.0,2783300.0,1622120000000000.0,37024,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,2783700.0,2788300.0,1622120000000000.0,4601562,0
0,0,1,0,0,0,0,0,0,2783700.0,2788700.0,1622120000000000.0,4975626,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,2785000.0,2789900.0,1622120000000000.0,4908906,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,2785600.0,2790600.0,1622120000000000.0,4968750,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,2785900.0,2790900.0,1622120000000000.0,4980331,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,2785900.0,2785900.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,2786100.0,2786200.0,1622120000000000.0,52953,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,2787200.0,2792000.0,1622120000000000.0,4734376,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,2788600.0,2793600.0,1622120000000000.0,4968751,0
0,0,1,0,0,0,0,0,0,2789900.0,2793600.0,1622120000000000.0,3705862,0
1,0,0,5194101519680002,fe80::212:7402:2:202,0,5194135879944714,fe80::212:740a:a:a0a,0,2790800.0,2790800.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,2791000.0,2791000.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,2791600.0,2791600.0,1622120000000000.0,21703,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,2791600.0,2791700.0,1622120000000000.0,49893,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,2791600.0,2796400.0,1622120000000000.0,4820311,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,2793500.0,2798400.0,1622120000000000.0,4948346,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7409:9:909,6666,2793600.0,2793600.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,2795100.0,2799800.0,1622120000000000.0,4695296,0
0,0,1,0,0,0,0,0,0,2795100.0,2799800.0,1622120000000000.0,4695264,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,2795200.0,2795200.0,1622120000000000.0,55381,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,2796200.0,2796200.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,2796300.0,2796300.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,2796900.0,2796900.0,1622120000000000.0,52953,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,2797000.0,2797000.0,1622120000000000.0,0,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,2797600.0,2797600.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,2799300.0,2799300.0,1622120000000000.0,44851,0
1,0,0,18446744073709551615,fe80::212:7401:1:101,0,5194097224646913,ff02::1a,0,1665300.0,1665300.0,1622200000000000.0,0,0
1,0,0,5194140174977803,fe80::212:7401:1:101,0,5194097224646913,fe80::212:740b:b:b0b,0,1667300.0,1667400.0,1622200000000000.0,93736,0
1,0,0,5194127289878536,fe80::212:7401:1:101,0,5194097224646913,fe80::212:7408:8:808,0,1667300.0,1667500.0,1622200000000000.0,179673,0
1,0,0,5194105814713091,fe80::212:7401:1:101,0,5194097224646913,fe80::212:7403:3:303,0,1667300.0,1667500.0,1622200000000000.0,179673,0
1,0,0,5194122994845447,fe80::212:7401:1:101,0,5194097224646913,fe80::212:7407:7:707,0,1667300.0,1667500.0,1622200000000000.0,179673,0
1,0,0,5194118699812358,fe80::212:7401:1:101,0,5194097224646913,fe80::212:7406:6:606,0,1667300.0,1667500.0,1622200000000000.0,179673,0
1,0,0,5194131584911625,fe80::212:7401:1:101,0,5194097224646913,fe80::212:7409:9:909,0,1667300.0,1667500.0,1622200000000000.0,179680,0
1,0,0,5194110109746180,fe80::212:7401:1:101,0,5194097224646913,fe80::212:7404:4:404,0,1667400.0,1672000.0,1622200000000000.0,4695327,0
0,0,1,0,0,0,0,0,0,1667400.0,1672400.0,1622200000000000.0,4998530,0
1,0,0,5194114404779269,fe80::212:7401:1:101,0,5194097224646913,fe80::212:7405:5:505,0,1667400.0,1671300.0,1622200000000000.0,3968765,0
1,0,0,5194097224646913,fe80::212:7401:1:101,0,5194135879944714,fe80::212:740a:a:a0a,0,1667600.0,1667800.0,1622200000000000.0,187500,0
1,0,0,5194144470010892,fe80::212:7401:1:101,0,5194097224646913,fe80::212:740c:c:c0c,0,1667600.0,1667800.0,1622200000000000.0,187500,0
1,0,0,5194101519680002,fe80::212:7401:1:101,0,5194097224646913,fe80::212:7402:2:202,0,1667800.0,1672000.0,1622200000000000.0,4242202,0
1,0,0,5194097224646913,::212:7401:1:101,0,5194135879944714,::212:740a:a:a0a,0,1670500.0,1670700.0,1622200000000000.0,164063,0
1,0,0,5194144470010892,::212:7401:1:101,0,5194097224646913,::212:740c:c:c0c,0,1670500.0,1670700.0,1622200000000000.0,164062,0
1,0,0,5194140174977803,::212:7401:1:101,0,5194097224646913,::212:740b:b:b0b,0,1671200.0,1671200.0,1622200000000000.0,0,0
1,0,0,5194097224646913,::212:7401:1:101,0,5194140174977803,::212:740b:b:b0b,0,1671200.0,1671200.0,1622200000000000.0,0,0
0,1,0,5194105814713091,::212:7401:1:101,5,5194097224646913,::212:7403:3:303,8765,1672300.0,1677200.0,1622200000000000.0,4921622,1
0,0,1,0,0,0,0,0,0,1672400.0,1677400.0,1622200000000000.0,4997642,0
1,0,0,5194127289878536,::212:7401:1:101,0,5194097224646913,::212:7408:8:808,0,1672800.0,1672800.0,1622200000000000.0,0,0
1,0,0,5194127289878536,::212:7401:1:101,0,5194097224646913,::212:7408:8:808,0,1672900.0,1672900.0,1622200000000000.0,0,0
1,0,0,5194118699812358,::212:7401:1:101,0,5194097224646913,::212:7406:6:606,0,1672900.0,1672900.0,1622200000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1672900.0,1672900.0,1622200000000000.0,0,0
1,0,0,5194118699812358,::212:7401:1:101,0,5194097224646913,::212:7406:6:606,0,1672900.0,1672900.0,1622200000000000.0,0,0
1,0,0,5194114404779269,fe80::212:7401:1:101,0,5194097224646913,fe80::212:7405:5:505,0,1673000.0,1673000.0,1622200000000000.0,0,0
0,1,0,5194118699812358,::212:7401:1:101,5555,5194097224646913,::212:7406:6:606,6666,1673000.0,1677100.0,1622200000000000.0,4062534,0
1,0,0,5194105814713091,::212:7401:1:101,0,5194097224646913,::212:7403:3:303,0,1673200.0,1673200.0,1622200000000000.0,0,1
1,0,0,5194097224646913,::212:7401:1:101,0,5194105814713091,::212:7403:3:303,0,1673200.0,1673200.0,1622200000000000.0,0,1
1,0,0,5194097224646913,::212:7401:1:101,0,5194105814713091,::212:7403:3:303,0,1673400.0,1678300.0,1622200000000000.0,4906880,1
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1673500.0,1678000.0,1622200000000000.0,4562414,0
1,0,0,18446744073709551615,fe80::212:740b:b:b0b,0,5194140174977803,ff02::1a,0,1673500.0,1673500.0,1622200000000000.0,0,0
1,0,0,5194144470010892,fe80::212:740b:b:b0b,0,5194140174977803,fe80::212:740c:c:c0c,0,1674300.0,1677800.0,1622200000000000.0,3562500,0
1,0,0,5194110109746180,fe80::212:7401:1:101,0,5194097224646913,fe80::212:7404:4:404,0,1674500.0,1674500.0,1622200000000000.0,0,0
1,0,0,18446744073709551615,fe80::212:7401:1:101,0,5194097224646913,ff02::1a,0,1674500.0,1674500.0,1622200000000000.0,0,0
1,0,0,5194101519680002,fe80::212:7401:1:101,0,5194097224646913,fe80::212:7402:2:202,0,1674900.0,1674900.0,1622200000000000.0,0,0
1,0,0,18446744073709551615,fe80::212:7408:8:808,0,5194127289878536,ff02::1a,0,1675300.0,1675300.0,1622200000000000.0,0,0
1,0,0,5194114404779269,::212:7401:1:101,0,5194097224646913,::212:7405:5:505,0,1675500.0,1675500.0,1622200000000000.0,0,0
1,0,0,5194114404779269,::212:7401:1:101,0,5194097224646913,::212:7405:5:505,0,1675600.0,1675600.0,1622200000000000.0,0,0
1,0,0,5194131584911625,fe80::212:7409:9:909,0,5194140174977803,fe80::212:740b:b:b0b,0,1675900.0,1676300.0,1622200000000000.0,367173,0
1,0,0,18446744073709551615,fe80::212:7406:6:606,0,5194118699812358,ff02::1a,0,1676500.0,1676500.0,1622200000000000.0,0,0
1,0,0,5194110109746180,::212:7401:1:101,0,5194097224646913,::212:7404:4:404,0,1677000.0,1677000.0,1622200000000000.0,0,0
1,0,0,5194110109746180,::212:7401:1:101,0,5194097224646913,::212:7404:4:404,0,1677000.0,1677000.0,1622200000000000.0,0,0
0,1,0,5194105814713091,::212:7401:1:101,5,5194097224646913,::212:7403:3:303,8765,1677300.0,1682300.0,1622200000000000.0,4994195,1
0,0,1,0,0,0,0,0,0,1677400.0,1682400.0,1622200000000000.0,4999958,0
1,0,0,5194127289878536,fe80::212:7408:8:808,0,5194135879944714,fe80::212:740a:a:a0a,0,1677500.0,1682000.0,1622200000000000.0,4531236,0
1,0,0,18446744073709551615,fe80::212:7405:5:505,0,5194114404779269,ff02::1a,0,1678400.0,1678400.0,1622200000000000.0,0,0
1,0,0,5194097224646913,::212:7401:1:101,0,5194105814713091,::212:7403:3:303,0,1678500.0,1683400.0,1622200000000000.0,4976562,1
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1678600.0,1678700.0,1622200000000000.0,41991,0
1,0,0,5194101519680002,::212:7401:1:101,0,5194097224646913,::212:7402:2:202,0,1678700.0,1678700.0,1622200000000000.0,0,0
1,0,0,5194101519680002,::212:7401:1:101,0,5194097224646913,::212:7402:2:202,0,1678700.0,1678700.0,1622200000000000.0,0,0
1,0,0,5194122994845447,fe80::212:7405:5:505,0,5194114404779269,fe80::212:7407:7:707,0,1679200.0,1684200.0,1622200000000000.0,4992187,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,1679300.0,1683400.0,1622200000000000.0,4153461,0
1,0,0,5194131584911625,fe80::212:7405:5:505,0,5194114404779269,fe80::212:7409:9:909,0,1679300.0,1682800.0,1622200000000000.0,3578140,0
1,0,0,5194097224646913,::212:7401:1:101,0,5194140174977803,::212:7409:9:909,0,1679500.0,1679600.0,1622200000000000.0,47511,0
0,1,0,5194114404779269,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1679500.0,1684200.0,1622200000000000.0,4687536,0
1,0,0,5194097224646913,::212:7401:1:101,0,5194140174977803,::212:740b:b:b0b,0,1679600.0,1679600.0,1622200000000000.0,0,0
1,0,0,5194131584911625,::212:7401:1:101,0,5194140174977803,::212:7409:9:909,0,1679700.0,1679700.0,1622200000000000.0,39062,0
1,0,0,18446744073709551615,fe80::212:740b:b:b0b,0,5194140174977803,ff02::1a,0,1680200.0,1680200.0,1622200000000000.0,0,0
1,0,0,18446744073709551615,fe80::212:7404:4:404,0,5194110109746180,ff02::1a,0,1680800.0,1680800.0,1622200000000000.0,0,0
1,0,0,5194144470010892,fe80::212:740b:b:b0b,0,5194140174977803,fe80::212:740c:c:c0c,0,1680900.0,1680900.0,1622200000000000.0,0,0
0,1,0,5194101519680002,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1681700.0,1685900.0,1622200000000000.0,4195312,0
0,1,0,5194118699812358,::212:7401:1:101,5555,5194097224646913,::212:7406:6:606,6666,1681800.0,1681800.0,1622200000000000.0,0,0
1,0,0,5194144470010892,fe80::212:7404:4:404,0,5194110109746180,fe80::212:740c:c:c0c,0,1682100.0,1685400.0,1622200000000000.0,3281236,0
0,1,0,5194105814713091,::212:7401:1:101,5,5194097224646913,::212:7403:3:303,8765,1682400.0,1687400.0,1622200000000000.0,4992193,1
0,0,1,0,0,0,0,0,0,1682500.0,1687400.0,1622200000000000.0,4990050,0
1,0,0,5194101519680002,fe80::212:7402:2:202,0,18446744073709551615,ff02::1a,0,1682600.0,1687000.0,1622200000000000.0,4406250,0
1,0,0,18446744073709551615,fe80::212:7409:9:909,0,5194131584911625,ff02::1a,0,1683300.0,1683300.0,1622200000000000.0,0,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1683500.0,1683500.0,1622200000000000.0,0,0
1,0,0,5194097224646913,::212:7401:1:101,0,5194105814713091,::212:7403:3:303,0,1683500.0,1688500.0,1622200000000000.0,4990260,1
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1683800.0,1683800.0,1622200000000000.0,0,0
1,0,0,5194101519680002,fe80::212:7402:2:202,0,5194135879944714,fe80::212:740a:a:a0a,0,1684100.0,1688700.0,1622200000000000.0,4554716,0
1,0,0,18446744073709551615,fe80::212:7408:8:808,0,5194127289878536,ff02::1a,0,1684200.0,1684200.0,1622200000000000.0,0,0
1,0,0,5194122994845447,fe80::212:7405:5:505,0,5194114404779269,fe80::212:7407:7:707,0,1684200.0,1684200.0,1622200000000000.0,0,0
1,0,0,18446744073709551615,fe80::212:7406:6:606,0,5194118699812358,ff02::1a,0,1684700.0,1684700.0,1622200000000000.0,0,0
1,0,0,18446744073709551615,fe80::212:7405:5:505,0,5194114404779269,ff02::1a,0,1684900.0,1684900.0,1622200000000000.0,0,0
1,0,0,18446744073709551615,fe80::212:7401:1:101,0,5194097224646913,ff02::1a,0,1685000.0,1685000.0,1622200000000000.0,0,0
1,0,0,5194097224646913,::212:7401:1:101,0,5194135879944714,::212:740a:a:a0a,0,1685300.0,1685500.0,1622200000000000.0,223349,0
1,0,0,5194127289878536,::212:7401:1:101,0,5194097224646913,::212:7408:8:808,0,1685600.0,1685600.0,1622200000000000.0,0,0
1,0,0,5194127289878536,::212:7401:1:101,0,5194135879944714,::212:740a:a:a0a,0,1685600.0,1685700.0,1622200000000000.0,85937,0
0,1,0,5194114404779269,::212:7401:1:101,5555,5194097224646913,::212:7409:9:909,6666,1685700.0,1690500.0,1622200000000000.0,4861636,0
1,0,0,5194114404779269,::212:7401:1:101,0,5194097224646913,::212:7409:9:909,0,1686100.0,1686200.0,1622200000000000.0,135088,0
1,0,0,5194114404779269,::212:7401:1:101,0,5194097224646913,::212:7405:5:505,0,1686300.0,1687500.0,1622200000000000.0,1203188,0
1,0,0,18446744073709551615,fe80::212:7404:4:404,0,5194110109746180,ff02::1a,0,1686300.0,1686300.0,1622200000000000.0,0,0
1,0,0,5194131584911625,::212:7401:1:101,0,5194114404779269,::212:7409:9:909,0,1686400.0,1686400.0,1622200000000000.0,0,0
0,1,0,5194118699812358,::212:7401:1:101,5555,5194097224646913,::212:7406:6:606,6666,1687300.0,1692300.0,1622200000000000.0,4945297,0
0,1,0,5194105814713091,::212:7401:1:101,5,5194097224646913,::212:7403:3:303,8765,1687400.0,1692400.0,1622200000000000.0,4969669,1
1,0,0,5194114404779269,::212:7401:1:101,0,5194097224646913,::212:7407:7:707,0,1687400.0,1687500.0,1622200000000000.0,13090,0
0,0,1,0,0,0,0,0,0,1687500.0,1692400.0,1622200000000000.0,4989227,0
1,0,0,5194122994845447,::212:7401:1:101,0,5194114404779269,::212:7407:7:707,0,1687600.0,1687600.0,1622200000000000.0,0,0
1,0,0,18446744073709551615,fe80::212:740a:a:a0a,0,5194135879944714,ff02::1a,0,1688300.0,1688300.0,1622200000000000.0,0,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,1688500.0,1688500.0,1622200000000000.0,0,0
1,0,0,5194097224646913,::212:7401:1:101,0,5194105814713091,::212:7403:3:303,0,1688500.0,1693300.0,1622200000000000.0,4812501,1
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1688500.0,1693500.0,1622200000000000.0,4937635,0
0,1,0,5194114404779269,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,1688800.0,1693200.0,1622200000000000.0,4380306,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1689200.0,1693900.0,1622200000000000.0,4774090,0
0,1,0,5194114404779269,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1689400.0,1689400.0,1622200000000000.0,7812,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1689600.0,1693800.0,1622200000000000.0,4250020,0
1,0,0,5194097224646913,::212:7401:1:101,0,5194135879944714,::212:740a:a:a0a,0,1691000.0,1691100.0,1622200000000000.0,47539,0
1,0,0,5194101519680002,::212:7401:1:101,0,5194097224646913,::212:7402:2:202,0,1691100.0,1691100.0,1622200000000000.0,0,0
1,0,0,5194101519680002,::212:7401:1:101,0,5194135879944714,::212:740a:a:a0a,0,1691200.0,1691200.0,1622200000000000.0,0,0
1,0,0,5194122994845447,fe80::212:7407:7:707,0,18446744073709551615,ff02::1a,0,1691300.0,1691300.0,1622200000000000.0,0,0
1,0,0,18446744073709551615,fe80::212:7409:9:909,0,5194131584911625,ff02::1a,0,1691700.0,1691700.0,1622200000000000.0,0,0
0,1,0,5194101519680002,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1691800.0,1696300.0,1622200000000000.0,4515625,0
0,1,0,5194105814713091,::212:7401:1:101,5,5194097224646913,::212:7403:3:303,8765,1692400.0,1697400.0,1622200000000000.0,4937875,1
0,0,1,0,0,0,0,0,0,1692500.0,1697400.0,1622200000000000.0,4983310,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,1693500.0,1697700.0,1622200000000000.0,4195521,0
1,0,0,5194097224646913,::212:7401:1:101,0,5194105814713091,::212:7403:3:303,0,1693600.0,1698500.0,1622200000000000.0,4874968,1
1,0,0,18446744073709551615,fe80::212:740a:a:a0a,0,5194135879944714,ff02::1a,0,1694200.0,1694200.0,1622200000000000.0,0,0
1,0,0,18446744073709551615,fe80::212:7408:8:808,0,5194127289878536,ff02::1a,0,1694500.0,1694500.0,1622200000000000.0,0,0
0,1,0,5194114404779269,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1694700.0,1694700.0,1622200000000000.0,0,0
0,1,0,5194114404779269,::212:7401:1:101,5555,5194097224646913,::212:7409:9:909,6666,1695100.0,1695100.0,1622200000000000.0,41306,0
1,0,0,5194122994845447,fe80::212:7407:7:707,0,18446744073709551615,ff02::1a,0,1696500.0,1696500.0,1622200000000000.0,0,0
0,0,1,0,0,0,0,0,0,1697500.0,1702500.0,1622200000000000.0,4970469,0
1,0,0,18446744073709551615,fe80::212:740b:b:b0b,0,5194140174977803,ff02::1a,0,1697500.0,1697500.0,1622200000000000.0,0,0
0,1,0,5194105814713091,::212:7401:1:101,5,5194097224646913,::212:7403:3:303,8765,1697700.0,1702600.0,1622200000000000.0,4995315,1
0,1,0,5194118699812358,::212:7401:1:101,5555,5194097224646913,::212:7406:6:606,6666,1697700.0,1702200.0,1622200000000000.0,4499968,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1697800.0,1697800.0,1622200000000000.0,0,0
1,0,0,18446744073709551615,fe80::212:740c:c:c0c,0,5194144470010892,ff02::1a,0,1698300.0,1698300.0,1622200000000000.0,0,0
0,1,0,5194114404779269,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,1698600.0,1703400.0,1622200000000000.0,4802176,0
1,0,0,5194097224646913,::212:7401:1:101,0,5194105814713091,::212:7403:3:303,0,1698800.0,1703700.0,1622200000000000.0,4914063,1
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1698900.0,1698900.0,1622200000000000.0,0,0
1,0,0,18446744073709551615,fe80::212:7406:6:606,0,5194118699812358,ff02::1a,0,1699200.0,1699200.0,1622200000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1699900.0,1699900.0,1622200000000000.0,31868,0
0,1,0,5194114404779269,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1700000.0,1700000.0,1622200000000000.0,0,0
0,1,0,5194114404779269,::212:7401:1:101,5555,5194097224646913,::212:7409:9:909,6666,1700300.0,1704900.0,1622200000000000.0,4603807,0
0,1,0,5194101519680002,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1701400.0,1701400.0,1622200000000000.0,0,0
1,0,0,5194101519680002,fe80::212:7402:2:202,0,18446744073709551615,ff02::1a,0,1702100.0,1702100.0,1622200000000000.0,0,0
0,0,1,0,0,0,0,0,0,1702500.0,1707500.0,1622200000000000.0,4979833,0
0,1,0,5194105814713091,::212:7401:1:101,5,5194097224646913,::212:7403:3:303,8765,1702700.0,1707700.0,1622200000000000.0,4971699,1
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,1702800.0,1707400.0,1622200000000000.0,4531230,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1702900.0,1702900.0,1622200000000000.0,0,0
1,0,0,5194118699812358,fe80::212:7406:6:606,0,5194144470010892,fe80::212:740c:c:c0c,0,1703200.0,1707200.0,1622200000000000.0,4015624,0
1,0,0,18446744073709551615,fe80::212:7404:4:404,0,5194110109746180,ff02::1a,0,1703500.0,1703500.0,1622200000000000.0,0,0
1,0,0,18446744073709551615,fe80::212:7405:5:505,0,5194114404779269,ff02::1a,0,1703700.0,1703700.0,1622200000000000.0,0,0
1,0,0,5194097224646913,::212:7401:1:101,0,5194105814713091,::212:7403:3:303,0,1703800.0,1708800.0,1622200000000000.0,4986710,1
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1704400.0,1704400.0,1622200000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1704900.0,1709600.0,1622200000000000.0,4681260,0
0,1,0,5194114404779269,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1705500.0,1705500.0,1622200000000000.0,0,0
1,0,0,18446744073709551615,fe80::212:7409:9:909,0,5194131584911625,ff02::1a,0,1705800.0,1705800.0,1622200000000000.0,0,0
